# i,scycle,rvalve,cvalve,ivalve,draws
5001,312,-2000,-1500,1500,0
5002,312,-2000,-1500,1500,0
5003,312,-2000,-1500,1500,0
5004,312,-2000,-1500,1500,0
5005,312,-2000,-1500,1500,0
5006,312,-2000,-1500,1500,0
5007,313,-2000,-1500,1500,0
5008,313,-2000,-1500,1500,0
5009,313,-2000,-1500,1500,6
5010,313,-2000,-1500,1500,0
5011,313,-2000,-1500,1500,0
5012,313,-2000,-1500,1500,0
5013,313,-2000,-1500,1500,0
5014,313,-2000,-1500,1500,0
5015,313,-2000,-1500,1500,0
5016,313,-2000,-1500,1500,0
5017,313,-2000,-1500,1500,0
5018,313,-2000,-1500,1500,0
5019,313,-2000,-1500,1500,0
5020,313,-2000,-1500,1500,0
5021,313,-2000,-1500,1500,0
5022,313,-2000,-1500,1500,0
5023,314,-2000,-1500,1500,0
5024,314,-2000,-1500,1500,0
5025,314,-2000,-1500,1500,6
5026,314,-2000,-1500,1500,0
5027,314,-2000,-1500,1500,0
5028,314,-2000,-1500,1500,0
5029,314,-2000,-1500,1500,0
5030,314,-2000,-1500,1500,0
5031,314,-2000,-1500,1500,0
5032,314,-2000,-1500,1500,0
5033,314,-2000,-1500,1500,0
5034,314,-2000,-1500,1500,0
5035,314,-2000,-1500,1500,0
5036,314,-2000,-1500,1500,0
5037,314,-2000,-1500,1500,0
5038,314,-2000,-1500,1500,0
5039,315,-2000,-1500,1500,0
5040,315,-2000,-1500,1500,0
5041,315,-2000,-1500,1500,16
5042,315,-2000,-1500,1500,0
5043,315,-2000,-1500,1500,0
5044,315,-2000,-1500,1500,0
5045,315,-2000,-1500,1500,0
5046,315,-2000,-1500,1500,0
5047,315,-2000,-1500,1500,0
5048,315,-2000,-1500,1500,0
5049,315,-2000,-1500,1500,0
5050,315,-2000,-1500,1500,0
5051,315,-2000,-1500,1500,0
5052,315,-2000,-1500,1500,0
5053,315,-2000,-1500,1500,0
5054,315,-2000,-1500,1500,0
5055,316,-2000,-1500,1500,0
5056,316,-2000,-1500,1500,0
5057,316,-2000,-1500,1500,6
5058,316,-2000,-1500,1500,0
5059,316,-2000,-1500,1500,0
5060,316,-2000,-1500,1500,0
5061,316,-2000,-1500,1500,0
5062,316,-2000,-1500,1500,0
5063,316,-2000,-1500,1500,0
5064,316,-2000,-1500,1500,0
5065,316,-2000,-1500,1500,0
5066,316,-2000,-1500,1500,0
5067,316,-2000,-1500,1500,0
5068,316,-2000,-1500,1500,0
5069,316,-2000,-1500,1500,0
5070,316,-2000,-1500,1500,0
5071,317,-2000,-1500,1500,0
5072,317,-2000,-1500,1500,0
5073,317,-2000,-1500,1500,32
5074,317,-2000,-1500,1500,0
5075,317,-2000,-1500,1500,0
5076,317,-2000,-1500,1500,0
5077,317,-2000,-1500,1500,0
5078,317,-2000,-1500,1500,0
5079,317,-2000,-1500,1500,0
5080,317,-2000,-1500,1500,0
5081,317,-2000,-1500,1500,0
5082,317,-2000,-1500,1500,0
5083,317,-2000,-1500,1500,0
5084,317,-2000,-1500,1500,0
5085,317,-2000,-1500,1500,0
5086,317,-2000,-1500,1500,0
5087,318,-2000,-1500,1500,0
5088,318,-2000,-1500,1500,0
5089,318,-2000,-1500,1500,6
5090,318,-2000,-1500,1500,0
5091,318,-2000,-1500,1500,0
5092,318,-2000,-1500,1500,0
5093,318,-2000,-1500,1500,0
5094,318,-2000,-1500,1500,0
5095,318,-2000,-1500,1500,0
5096,318,-2000,-1500,1500,0
5097,318,-2000,-1500,1500,0
5098,318,-2000,-1500,1500,0
5099,318,-2000,-1500,1500,0
5100,318,-2000,-1500,1500,0
5101,318,-2000,-1500,1500,0
5102,318,-2000,-1500,1500,0
5103,319,-2000,-1500,1500,0
5104,319,-2000,-1500,1500,0
5105,319,-2000,-1500,1500,6
5106,319,-2000,-1500,1500,0
5107,319,-2000,-1500,1500,0
5108,319,-2000,-1500,1500,0
5109,319,-2000,-1500,1500,0
5110,319,-2000,-1500,1500,0
5111,319,-2000,-1500,1500,0
5112,319,-2000,-1500,1500,0
5113,319,-2000,-1500,1500,0
5114,319,-2000,-1500,1500,0
5115,319,-2000,-1500,1500,0
5116,319,-2000,-1500,1500,0
5117,319,-2000,-1500,1500,0
5118,319,-2000,-1500,1500,0
5119,320,-2000,-1500,1500,0
5120,320,-2000,-1500,1500,0
5121,320,-2000,-1500,1500,32
5122,320,-2000,-1500,1500,0
5123,320,-2000,-1500,1500,0
5124,320,-2000,-1500,1500,0
5125,320,-2000,-1500,1500,0
5126,320,-2000,-1500,1500,0
5127,320,-2000,-1500,1500,0
5128,320,-2000,-1500,1500,0
5129,320,-2000,-1500,1500,0
5130,320,-2000,-1500,1500,0
5131,320,-2000,-1500,1500,0
5132,320,-2000,-1500,1500,0
5133,320,-2000,-1500,1500,0
5134,320,-2000,-1500,1500,0
5135,321,-2000,-1500,1500,0
5136,321,-2000,-1500,1500,0
5137,321,-2000,-1500,1500,6
5138,321,-2000,-1500,1500,0
5139,321,-2000,-1500,1500,0
5140,321,-2000,-1500,1500,0
5141,321,-2000,-1500,1500,0
5142,321,-2000,-1500,1500,0
5143,321,-2000,-1500,1500,0
5144,321,-2000,-1500,1500,0
5145,321,-2000,-1500,1500,0
5146,321,-2000,-1500,1500,0
5147,321,-2000,-1500,1500,0
5148,321,-2000,-1500,1500,0
5149,321,-2000,-1500,1500,0
5150,321,-2000,-1500,1500,0
5151,322,-2000,-1500,1500,0
5152,322,-2000,-1500,1500,0
5153,322,-2000,-1500,1500,6
5154,322,-2000,-1500,1500,0
5155,322,-2000,-1500,1500,0
5156,322,-2000,-1500,1500,0
5157,322,-2000,-1500,1500,0
5158,322,-2000,-1500,1500,0
5159,322,-2000,-1500,1500,0
5160,322,-2000,-1500,1500,0
5161,322,-2000,-1500,1500,0
5162,322,-2000,-1500,1500,0
5163,322,-2000,-1500,1500,0
5164,322,-2000,-1500,1500,0
5165,322,-2000,-1500,1500,0
5166,322,-2000,-1500,1500,0
5167,323,-2000,-1500,1500,0
5168,323,-2000,-1500,1500,0
5169,323,-2000,-1500,1500,32
5170,323,-2000,-1500,1500,0
5171,323,-2000,-1500,1500,0
5172,323,-2000,-1500,1500,0
5173,323,-2000,-1500,1500,0
5174,323,-2000,-1500,1500,0
5175,323,-2000,-1500,1500,0
5176,323,-2000,-1500,1500,0
5177,323,-2000,-1500,1500,0
5178,323,-2000,-1500,1500,0
5179,323,-2000,-1500,1500,3
5180,323,-2000,-1500,1500,0
5181,323,-2000,-1500,1500,0
5182,323,-2000,-1500,1500,0
5183,324,-2000,-1500,1500,0
5184,324,-2000,-1500,1500,0
5185,324,-2000,-1500,1500,6
5186,324,-2000,-1500,1500,0
5187,324,-2000,-1500,1500,0
5188,324,-2000,-1500,1500,0
5189,324,-2000,-1500,1500,0
5190,324,-2000,-1500,1500,0
5191,324,-2000,-1500,1500,0
5192,324,-2000,-1500,1500,0
5193,324,-2000,-1500,1500,0
5194,324,-2000,-1500,1500,0
5195,324,-2000,-1500,1500,0
5196,324,-2000,-1500,1500,0
5197,324,-2000,-1500,1500,0
5198,324,-2000,-1500,1500,0
5199,325,-2000,-1500,1500,0
5200,325,-2000,-1500,1500,0
5201,325,-2000,-1500,1500,32
5202,325,-2000,-1500,1500,0
5203,325,-2000,-1500,1500,0
5204,325,-2000,-1500,1500,0
5205,325,-2000,-1500,1500,0
5206,325,-2000,-1500,1500,0
5207,325,-2000,-1500,1500,0
5208,325,-2000,-1500,1500,0
5209,325,-2000,-1500,1500,0
5210,325,-2000,-1500,1500,0
5211,325,-2000,-1500,1500,0
5212,325,-2000,-1500,1500,0
5213,325,-2000,-1500,1500,0
5214,325,-2000,-1500,1500,0
5215,326,-2000,-1500,1500,0
5216,326,-2000,-1500,1500,0
5217,326,-2000,-1500,1500,6
5218,326,-2000,-1500,1500,0
5219,326,-2000,-1500,1500,0
5220,326,-2000,-1500,1500,0
5221,326,-2000,-1500,1500,0
5222,326,-2000,-1500,1500,0
5223,326,-2000,-1500,1500,0
5224,326,-2000,-1500,1500,0
5225,326,-2000,-1500,1500,0
5226,326,-2000,-1500,1500,0
5227,326,-2000,-1500,1500,0
5228,326,-2000,-1500,1500,0
5229,326,-2000,-1500,1500,0
5230,326,-2000,-1500,1500,0
5231,327,-2000,-1500,1500,0
5232,327,-2000,-1500,1500,0
5233,327,-2000,-1500,1500,6
5234,327,-2000,-1500,1500,0
5235,327,-2000,-1500,1500,0
5236,327,-2000,-1500,1500,0
5237,327,-2000,-1500,1500,0
5238,327,-2000,-1500,1500,0
5239,327,-2000,-1500,1500,0
5240,327,-2000,-1500,1500,0
5241,327,-2000,-1500,1500,0
5242,327,-2000,-1500,1500,0
5243,327,-2000,-1500,1500,0
5244,327,-2000,-1500,1500,0
5245,327,-2000,-1500,1500,0
5246,327,-2000,-1500,1500,0
5247,328,-2000,-1500,1500,0
5248,328,-2000,-1500,1500,0
5249,328,-2000,-1500,1500,6
5250,328,-2000,-1500,1500,0
5251,328,-2000,-1500,1500,0
5252,328,-2000,-1500,1500,0
5253,328,-2000,-1500,1500,0
5254,328,-2000,-1500,1500,0
5255,328,-2000,-1500,1500,0
5256,328,-2000,-1500,1500,0
5257,328,-2000,-1500,1500,0
5258,328,-2000,-1500,1500,0
5259,328,-2000,-1500,1500,0
5260,328,-2000,-1500,1500,0
5261,328,-2000,-1500,1500,0
5262,328,-2000,-1500,1500,0
5263,329,-2000,-1500,1500,0
5264,329,-2000,-1500,1500,0
5265,329,-2000,-1500,1500,6
5266,329,-2000,-1500,1500,0
5267,329,-2000,-1500,1500,0
5268,329,-2000,-1500,1500,0
5269,329,-2000,-1500,1500,0
5270,329,-2000,-1500,1500,0
5271,329,-2000,-1500,1500,0
5272,329,-2000,-1500,1500,0
5273,329,-2000,-1500,1500,0
5274,329,-2000,-1500,1500,0
5275,329,-2000,-1500,1500,0
5276,329,-2000,-1500,1500,0
5277,329,-2000,-1500,1500,0
5278,329,-2000,-1500,1500,0
5279,330,-2000,-1500,1500,0
5280,330,-2000,-1500,1500,0
5281,330,-2000,-1500,1500,6
5282,330,-2000,-1500,1500,0
5283,330,-2000,-1500,1500,0
5284,330,-2000,-1500,1500,0
5285,330,-2000,-1500,1500,0
5286,330,-2000,-1500,1500,0
5287,330,-2000,-1500,1500,0
5288,330,-2000,-1500,1500,0
5289,330,-2000,-1500,1500,0
5290,330,-2000,-1500,1500,0
5291,330,-2000,-1500,1500,0
5292,330,-2000,-1500,1500,0
5293,330,-2000,-1500,1500,0
5294,330,-2000,-1500,1500,0
5295,331,-2000,-1500,1500,0
5296,331,-2000,-1500,1500,0
5297,331,-2000,-1500,1500,6
5298,331,-2000,-1500,1500,0
5299,331,-2000,-1500,1500,0
5300,331,-2000,-1500,1500,0
5301,331,-2000,-1500,1500,0
5302,331,-2000,-1500,1500,0
5303,331,-2000,-1500,1500,0
5304,331,-2000,-1500,1500,0
5305,331,-2000,-1500,1500,0
5306,331,-2000,-1500,1500,0
5307,331,-2000,-1500,1500,0
5308,331,-2000,-1500,1500,0
5309,331,-2000,-1500,1500,0
5310,331,-2000,-1500,1500,0
5311,332,-2000,-1500,1500,0
5312,332,-2000,-1500,1500,0
5313,332,-2000,-1500,1500,6
5314,332,-2000,-1500,1500,0
5315,332,-2000,-1500,1500,0
5316,332,-2000,-1500,1500,0
5317,332,-2000,-1500,1500,0
5318,332,-2000,-1500,1500,0
5319,332,-2000,-1500,1500,0
5320,332,-2000,-1500,1500,0
5321,332,-2000,-1500,1500,0
5322,332,-2000,-1500,1500,0
5323,332,-2000,-1500,1500,0
5324,332,-2000,-1500,1500,0
5325,332,-2000,-1500,1500,0
5326,332,-2000,-1500,1500,0
5327,333,-2000,-1500,1500,0
5328,333,-2000,-1500,1500,0
5329,333,-2000,-1500,1500,6
5330,333,-2000,-1500,1500,0
5331,333,-2000,-1500,1500,0
5332,333,-2000,-1500,1500,0
5333,333,-2000,-1500,1500,0
5334,333,-2000,-1500,1500,0
5335,333,-2000,-1500,1500,0
5336,333,-2000,-1500,1500,0
5337,333,-2000,-1500,1500,0
5338,333,-2000,-1500,1500,0
5339,333,-2000,-1500,1500,0
5340,333,-2000,-1500,1500,0
5341,333,-2000,-1500,1500,0
5342,333,-2000,-1500,1500,0
5343,334,-2000,-1500,1500,0
5344,334,-2000,-1500,1500,0
5345,334,-2000,-1500,1500,32
5346,334,-2000,-1500,1500,0
5347,334,-2000,-1500,1500,0
5348,334,-2000,-1500,1500,0
5349,334,-2000,-1500,1500,0
5350,334,-2000,-1500,1500,0
5351,334,-2000,-1500,1500,0
5352,334,-2000,-1500,1500,0
5353,334,-2000,-1500,1500,0
5354,334,-2000,-1500,1500,0
5355,334,-2000,-1500,1500,0
5356,334,-2000,-1500,1500,0
5357,334,-2000,-1500,1500,0
5358,334,-2000,-1500,1500,0
5359,335,-2000,-1500,1500,0
5360,335,-2000,-1500,1500,0
5361,335,-2000,-1500,1500,6
5362,335,-2000,-1500,1500,0
5363,335,-2000,-1500,1500,0
5364,335,-2000,-1500,1500,0
5365,335,-2000,-1500,1500,0
5366,335,-2000,-1500,1500,0
5367,335,-2000,-1500,1500,0
5368,335,-2000,-1500,1500,0
5369,335,-2000,-1500,1500,0
5370,335,-2000,-1500,1500,0
5371,335,-2000,-1500,1500,0
5372,335,-2000,-1500,1500,0
5373,335,-2000,-1500,1500,0
5374,335,-2000,-1500,1500,0
5375,336,-2000,-1500,1500,0
5376,336,-2000,-1500,1500,0
5377,336,-2000,-1500,1500,6
5378,336,-2000,-1500,1500,0
5379,336,-2000,-1500,1500,0
5380,336,-2000,-1500,1500,0
5381,336,-2000,-1500,1500,0
5382,336,-2000,-1500,1500,0
5383,336,-2000,-1500,1500,0
5384,336,-2000,-1500,1500,704
5385,336,-2000,-1500,1500,0
5386,336,-2000,-1500,1500,0
5387,336,-2000,-1500,1500,0
5388,336,-2000,-1500,1500,0
5389,336,-2000,-1500,1500,0
5390,336,-2000,-1500,1500,0
5391,337,-2000,-1500,1500,0
5392,337,-2000,-1500,1500,0
5393,337,-2000,-1500,1500,16
5394,337,-2000,-1500,1500,0
5395,337,-2000,-1500,1500,0
5396,337,-2000,-1500,1500,0
5397,337,-2000,-1500,1500,0
5398,337,-2000,-1500,1500,0
5399,337,-2000,-1500,1500,0
5400,337,-2000,-1500,1500,0
5401,337,-2000,-1500,1500,0
5402,337,-2000,-1500,1500,0
5403,337,-2000,-1500,1500,0
5404,337,-2000,-1500,1500,0
5405,337,-2000,-1500,1500,0
5406,337,-2000,-1500,1500,0
5407,338,-2000,-1500,1500,0
5408,338,-2000,-1500,1500,0
5409,338,-2000,-1500,1500,6
5410,338,-2000,-1500,1500,0
5411,338,-2000,-1500,1500,0
5412,338,-2000,-1500,1500,0
5413,338,-2000,-1500,1500,0
5414,338,-2000,-1500,1500,0
5415,338,-2000,-1500,1500,0
5416,338,-2000,-1500,1500,0
5417,338,-2000,-1500,1500,0
5418,338,-2000,-1500,1500,0
5419,338,-2000,-1500,1500,0
5420,338,-2000,-1500,1500,0
5421,338,-2000,-1500,1500,0
5422,338,-2000,-1500,1500,0
5423,339,-2000,-1500,1500,0
5424,339,-2000,-1500,1500,0
5425,339,-2000,-1500,1500,32
5426,339,-2000,-1500,1500,0
5427,339,-2000,-1500,1500,0
5428,339,-2000,-1500,1500,0
5429,339,-2000,-1500,1500,0
5430,339,-2000,-1500,1500,0
5431,339,-2000,-1500,1500,0
5432,339,-2000,-1500,1500,0
5433,339,-2000,-1500,1500,0
5434,339,-2000,-1500,1500,0
5435,339,-2000,-1500,1500,0
5436,339,-2000,-1500,1500,0
5437,339,-2000,-1500,1500,0
5438,339,-2000,-1500,1500,0
5439,340,-2000,-1500,1500,0
5440,340,-2000,-1500,1500,0
5441,340,-2000,-1500,1500,6
5442,340,-2000,-1500,1500,0
5443,340,-2000,-1500,1500,0
5444,340,-2000,-1500,1500,0
5445,340,-2000,-1500,1500,0
5446,340,-2000,-1500,1500,0
5447,340,-2000,-1500,1500,0
5448,340,-2000,-1500,1500,0
5449,340,-2000,-1500,1500,0
5450,340,-2000,-1500,1500,0
5451,340,-2000,-1500,1500,3
5452,340,-2000,-1500,1500,0
5453,340,-2000,-1500,1500,0
5454,340,-2000,-1500,1500,0
5455,341,-2000,-1500,1500,0
5456,341,-2000,-1500,1500,0
5457,341,-2000,-1500,1500,6
5458,341,-2000,-1500,1500,0
5459,341,-2000,-1500,1500,0
5460,341,-2000,-1500,1500,0
5461,341,-2000,-1500,1500,0
5462,341,-2000,-1500,1500,0
5463,341,-2000,-1500,1500,0
5464,341,-2000,-1500,1500,0
5465,341,-2000,-1500,1500,0
5466,341,-2000,-1500,1500,0
5467,341,-2000,-1500,1500,0
5468,341,-2000,-1500,1500,0
5469,341,-2000,-1500,1500,0
5470,341,-2000,-1500,1500,0
5471,342,-2000,-1500,1500,0
5472,342,-2000,-1500,1500,0
5473,342,-2000,-1500,1500,6
5474,342,-2000,-1500,1500,0
5475,342,-2000,-1500,1500,0
5476,342,-2000,-1500,1500,0
5477,342,-2000,-1500,1500,0
5478,342,-2000,-1500,1500,0
5479,342,-2000,-1500,1500,0
5480,342,-2000,-1500,1500,0
5481,342,-2000,-1500,1500,0
5482,342,-2000,-1500,1500,0
5483,342,-2000,-1500,1500,0
5484,342,-2000,-1500,1500,0
5485,342,-2000,-1500,1500,0
5486,342,-2000,-1500,1500,0
5487,343,-2000,-1500,1500,0
5488,343,-2000,-1500,1500,0
5489,343,-2000,-1500,1500,6
5490,343,-2000,-1500,1500,0
5491,343,-2000,-1500,1500,0
5492,343,-2000,-1500,1500,0
5493,343,-2000,-1500,1500,0
5494,343,-2000,-1500,1500,0
5495,343,-2000,-1500,1500,0
5496,343,-2000,-1500,1500,0
5497,343,-2000,-1500,1500,0
5498,343,-2000,-1500,1500,0
5499,343,-2000,-1500,1500,0
5500,343,-2000,-1500,1500,0
5501,343,-2000,-1500,1500,0
5502,343,-2000,-1500,1500,0
5503,344,-2000,-1500,1500,0
5504,344,-2000,-1500,1500,0
5505,344,-2000,-1500,1500,6
5506,344,-2000,-1500,1500,0
5507,344,-2000,-1500,1500,0
5508,344,-2000,-1500,1500,0
5509,344,-2000,-1500,1500,0
5510,344,-2000,-1500,1500,0
5511,344,-2000,-1500,1500,0
5512,344,-2000,-1500,1500,0
5513,344,-2000,-1500,1500,0
5514,344,-2000,-1500,1500,0
5515,344,-2000,-1500,1500,0
5516,344,-2000,-1500,1500,0
5517,344,-2000,-1500,1500,0
5518,344,-2000,-1500,1500,0
5519,345,-2000,-1500,1500,0
5520,345,-2000,-1500,1500,0
5521,345,-2000,-1500,1500,6
5522,345,-2000,-1500,1500,0
5523,345,-2000,-1500,1500,0
5524,345,-2000,-1500,1500,0
5525,345,-2000,-1500,1500,0
5526,345,-2000,-1500,1500,0
5527,345,-2000,-1500,1500,0
5528,345,-2000,-1500,1500,0
5529,345,-2000,-1500,1500,0
5530,345,-2000,-1500,1500,0
5531,345,-2000,-1500,1500,0
5532,345,-2000,-1500,1500,0
5533,345,-2000,-1500,1500,0
5534,345,-2000,-1500,1500,0
5535,346,-2000,-1500,1500,0
5536,346,-2000,-1500,1500,0
5537,346,-2000,-1500,1500,6
5538,346,-2000,-1500,1500,0
5539,346,-2000,-1500,1500,0
5540,346,-2000,-1500,1500,0
5541,346,-2000,-1500,1500,0
5542,346,-2000,-1500,1500,0
5543,346,-2000,-1500,1500,0
5544,346,-2000,-1500,1500,0
5545,346,-2000,-1500,1500,0
5546,346,-2000,-1500,1500,0
5547,346,-2000,-1500,1500,0
5548,346,-2000,-1500,1500,0
5549,346,-2000,-1500,1500,0
5550,346,-2000,-1500,1500,0
5551,347,-2000,-1500,1500,0
5552,347,-2000,-1500,1500,0
5553,347,-2000,-1500,1500,6
5554,347,-2000,-1500,1500,0
5555,347,-2000,-1500,1500,0
5556,347,-2000,-1500,1500,0
5557,347,-2000,-1500,1500,0
5558,347,-2000,-1500,1500,0
5559,347,-2000,-1500,1500,0
5560,347,-2000,-1500,1500,0
5561,347,-2000,-1500,1500,0
5562,347,-2000,-1500,1500,0
5563,347,-2000,-1500,1500,0
5564,347,-2000,-1500,1500,0
5565,347,-2000,-1500,1500,0
5566,347,-2000,-1500,1500,0
5567,348,-2000,-1500,1500,0
5568,348,-2000,-1500,1500,0
5569,348,-2000,-1500,1500,32
5570,348,-2000,-1500,1500,0
5571,348,-2000,-1500,1500,0
5572,348,-2000,-1500,1500,0
5573,348,-2000,-1500,1500,0
5574,348,-2000,-1500,1500,0
5575,348,-2000,-1500,1500,0
5576,348,-2000,-1500,1500,0
5577,348,-2000,-1500,1500,0
5578,348,-2000,-1500,1500,0
5579,348,-2000,-1500,1500,0
5580,348,-2000,-1500,1500,0
5581,348,-2000,-1500,1500,0
5582,348,-2000,-1500,1500,0
5583,349,-2000,-1500,1500,0
5584,349,-2000,-1500,1500,0
5585,349,-2000,-1500,1500,6
5586,349,-2000,-1500,1500,0
5587,349,-2000,-1500,1500,0
5588,349,-2000,-1500,1500,0
5589,349,-2000,-1500,1500,0
5590,349,-2000,-1500,1500,0
5591,349,-2000,-1500,1500,0
5592,349,-2000,-1500,1500,0
5593,349,-2000,-1500,1500,0
5594,349,-2000,-1500,1500,0
5595,349,-2000,-1500,1500,0
5596,349,-2000,-1500,1500,0
5597,349,-2000,-1500,1500,0
5598,349,-2000,-1500,1500,0
5599,350,-2000,-1500,1500,0
5600,350,-2000,-1500,1500,0
5601,350,-2000,-1500,1500,6
5602,350,-2000,-1500,1500,0
5603,350,-2000,-1500,1500,0
5604,350,-2000,-1500,1500,0
5605,350,-2000,-1500,1500,0
5606,350,-2000,-1500,1500,0
5607,350,-2000,-1500,1500,0
5608,350,-2000,-1500,1500,0
5609,350,-2000,-1500,1500,0
5610,350,-2000,-1500,1500,0
5611,350,-2000,-1500,1500,0
5612,350,-2000,-1500,1500,0
5613,350,-2000,-1500,1500,0
5614,350,-2000,-1500,1500,0
5615,351,-2000,-1500,1500,0
5616,351,-2000,-1500,1500,0
5617,351,-2000,-1500,1500,6
5618,351,-2000,-1500,1500,0
5619,351,-2000,-1500,1500,0
5620,351,-2000,-1500,1500,0
5621,351,-2000,-1500,1500,0
5622,351,-2000,-1500,1500,0
5623,351,-2000,-1500,1500,0
5624,351,-2000,-1500,1500,0
5625,351,-2000,-1500,1500,0
5626,351,-2000,-1500,1500,0
5627,351,-2000,-1500,1500,0
5628,351,-2000,-1500,1500,0
5629,351,-2000,-1500,1500,0
5630,351,-2000,-1500,1500,0
5631,352,-2000,-1500,1500,0
5632,352,-2000,-1500,1500,0
5633,352,-2000,-1500,1500,6
5634,352,-2000,-1500,1500,0
5635,352,-2000,-1500,1500,0
5636,352,-2000,-1500,1500,0
5637,352,-2000,-1500,1500,0
5638,352,-2000,-1500,1500,0
5639,352,-2000,-1500,1500,0
5640,352,-2000,-1500,1500,0
5641,352,-2000,-1500,1500,0
5642,352,-2000,-1500,1500,0
5643,352,-2000,-1500,1500,0
5644,352,-2000,-1500,1500,0
5645,352,-2000,-1500,1500,0
5646,352,-2000,-1500,1500,0
5647,353,-2000,-1500,1500,0
5648,353,-2000,-1500,1500,0
5649,353,-2000,-1500,1500,6
5650,353,-2000,-1500,1500,0
5651,353,-2000,-1500,1500,0
5652,353,-2000,-1500,1500,0
5653,353,-2000,-1500,1500,0
5654,353,-2000,-1500,1500,0
5655,353,-2000,-1500,1500,0
5656,353,-2000,-1500,1500,0
5657,353,-2000,-1500,1500,0
5658,353,-2000,-1500,1500,0
5659,353,-2000,-1500,1500,0
5660,353,-2000,-1500,1500,0
5661,353,-2000,-1500,1500,0
5662,353,-2000,-1500,1500,0
5663,354,-2000,-1500,1500,0
5664,354,-2000,-1500,1500,0
5665,354,-2000,-1500,1500,6
5666,354,-2000,-1500,1500,0
5667,354,-2000,-1500,1500,0
5668,354,-2000,-1500,1500,0
5669,354,-2000,-1500,1500,0
5670,354,-2000,-1500,1500,0
5671,354,-2000,-1500,1500,0
5672,354,-2000,-1500,1500,0
5673,354,-2000,-1500,1500,0
5674,354,-2000,-1500,1500,0
5675,354,-2000,-1500,1500,0
5676,354,-2000,-1500,1500,0
5677,354,-2000,-1500,1500,0
5678,354,-2000,-1500,1500,0
5679,355,-2000,-1500,1500,0
5680,355,-2000,-1500,1500,0
5681,355,-2000,-1500,1500,6
5682,355,-2000,-1500,1500,0
5683,355,-2000,-1500,1500,0
5684,355,-2000,-1500,1500,0
5685,355,-2000,-1500,1500,0
5686,355,-2000,-1500,1500,0
5687,355,-2000,-1500,1500,0
5688,355,-2000,-1500,1500,0
5689,355,-2000,-1500,1500,0
5690,355,-2000,-1500,1500,0
5691,355,-2000,-1500,1500,0
5692,355,-2000,-1500,1500,0
5693,355,-2000,-1500,1500,0
5694,355,-2000,-1500,1500,0
5695,356,-2000,-1500,1500,0
5696,356,-2000,-1500,1500,0
5697,356,-2000,-1500,1500,32
5698,356,-2000,-1500,1500,0
5699,356,-2000,-1500,1500,0
5700,356,-2000,-1500,1500,0
5701,356,-2000,-1500,1500,0
5702,356,-2000,-1500,1500,0
5703,356,-2000,-1500,1500,0
5704,356,-2000,-1500,1500,0
5705,356,-2000,-1500,1500,0
5706,356,-2000,-1500,1500,0
5707,356,-2000,-1500,1500,0
5708,356,-2000,-1500,1500,0
5709,356,-2000,-1500,1500,0
5710,356,-2000,-1500,1500,0
5711,357,-2000,-1500,1500,0
5712,357,-2000,-1500,1500,0
5713,357,-2000,-1500,1500,6
5714,357,-2000,-1500,1500,0
5715,357,-2000,-1500,1500,0
5716,357,-2000,-1500,1500,0
5717,357,-2000,-1500,1500,0
5718,357,-2000,-1500,1500,0
5719,357,-2000,-1500,1500,0
5720,357,-2000,-1500,1500,0
5721,357,-2000,-1500,1500,0
5722,357,-2000,-1500,1500,0
5723,357,-2000,-1500,1500,3
5724,357,-2000,-1500,1500,0
5725,357,-2000,-1500,1500,0
5726,357,-2000,-1500,1500,0
5727,358,-2000,-1500,1500,0
5728,358,-2000,-1500,1500,0
5729,358,-2000,-1500,1500,6
5730,358,-2000,-1500,1500,0
5731,358,-2000,-1500,1500,0
5732,358,-2000,-1500,1500,0
5733,358,-2000,-1500,1500,0
5734,358,-2000,-1500,1500,0
5735,358,-2000,-1500,1500,0
5736,358,-2000,-1500,1500,0
5737,358,-2000,-1500,1500,0
5738,358,-2000,-1500,1500,0
5739,358,-2000,-1500,1500,0
5740,358,-2000,-1500,1500,0
5741,358,-2000,-1500,1500,0
5742,358,-2000,-1500,1500,0
5743,359,-2000,-1500,1500,0
5744,359,-2000,-1500,1500,0
5745,359,-2000,-1500,1500,6
5746,359,-2000,-1500,1500,0
5747,359,-2000,-1500,1500,0
5748,359,-2000,-1500,1500,0
5749,359,-2000,-1500,1500,0
5750,359,-2000,-1500,1500,0
5751,359,-2000,-1500,1500,0
5752,359,-2000,-1500,1500,0
5753,359,-2000,-1500,1500,0
5754,359,-2000,-1500,1500,0
5755,359,-2000,-1500,1500,0
5756,359,-2000,-1500,1500,0
5757,359,-2000,-1500,1500,0
5758,359,-2000,-1500,1500,0
5759,360,-2000,-1500,1500,0
5760,360,-2000,-1500,1500,0
5761,360,-2000,-1500,1500,6
5762,360,-2000,-1500,1500,0
5763,360,-2000,-1500,1500,0
5764,360,-2000,-1500,1500,0
5765,360,-2000,-1500,1500,0
5766,360,-2000,-1500,1500,0
5767,360,-2000,-1500,1500,0
5768,360,-2000,-1500,1500,0
5769,360,-2000,-1500,1500,0
5770,360,-2000,-1500,1500,0
5771,360,-2000,-1500,1500,0
5772,360,-2000,-1500,1500,0
5773,360,-2000,-1500,1500,0
5774,360,-2000,-1500,1500,0
5775,361,-2000,-1500,1500,0
5776,361,-2000,-1500,1500,0
